Invoice,OrderValue,ItemsPerOrder
518278,300.55,13
518280,519.6899999999999,30
518281,445.98,10
518285,118.5,20
518286,292.96,11
518296,575.2,1
518314,544.01,29
518315,343.63,16
518330,136.15,5
518331,1496.6399999999999,17
518332,520.54,8
518333,952.1,27
518334,500.0,1
518335,631.92,17
518336,10.08,1
518337,765.94,33
518338,35.7,1
518339,426.05,13
518344,180.07999999999998,11
518346,468.03,14
518348,321.74,18
518349,114.60000000000001,2
518350,307.16,10
518351,195.3,28
518354,314.15999999999997,6
518355,148.72,1
518358,341.33,25
518360,1494.36,11
518361,8.5,1
518370,214.35,19
518371,114.63,15
518373,60.839999999999996,2
518375,491.36,25
518376,66.65,4
518377,1145.4,3
518378,169.12,2
518379,29.7,1
518380,136.65,21
518381,105.82,22
518382,311.38,15
518383,95.44,7
518384,93.3,4
518385,777.21,18
518386,828.06,67
518387,186.18,27
518388,147.2,15
518389,151.5,23
518391,121.91,11
518392,854.67,12
518393,161.51,23
518394,198.21,54
518395,751.6,21
518396,804.74,12
518397,282.27,34
518398,153.72,9
518399,135.96,4
518400,351.95,10
518401,395.84000000000003,24
518402,195.88,9
518403,676.17,47
518404,257.35,45
518405,974.9,21
518406,398.37,51
518407,303.03,21
518408,239.45000000000002,13
518409,52.8,4
518410,307.23,18
518411,460.71,74
518412,198.65,49
518413,411.96,4
518414,194.60000000000002,27
518415,127.07,9
518417,152.2,9
518418,845.17,39
518419,260.57,5
518420,382.93,22
518421,305.96000000000004,5
518422,431.28,8
518423,206.85,1
518426,343.53999999999996,26
518427,869.28,14
518428,380.61,20
518431,699.18,28
518432,555.78,37
518433,36.77,2
518447,201.8,10
518451,1080.5,37
518477,159.46,73
518480,347.64,43
518481,335.63,76
518482,547.96,23
518484,17.53,11
518485,357.6,4
518486,344.22,20
518497,447.09999999999997,15
518500,166.32,21
518501,1115.58,22
518502,30.599999999999998,1
518504,12.5,1
518505,11880.84,45
518506,300.2,12
518507,423.90999999999997,29
518508,505.90999999999997,26
518509,189.57,29
518510,317.95,19
518512,111.35,6
518519,525.35,32
518530,121.59,9
518531,14.850000000000001,1
518532,244.52,9
518533,82.94,13
518535,16.65,9
518543,360.47,23
518545,1436.48,5
518546,699.35,3
518547,526.0799999999999,4
518548,583.8000000000001,3
518549,498.0,3
518550,532.0,4
518551,714.0,4
518552,635.04,1
518553,759.84,40
518554,448.52,19
518555,352.15000000000003,19
518556,418.65000000000003,29
518557,142.16,11
518558,119.2,3
518559,302.5,19
518560,266.93,12
518561,462.21,26
518562,303.6,20
518564,170.8,2
518578,330.6,20
518602,77.35,2
518613,584.23,80
518614,311.13,18
518616,511.15999999999997,51
518623,660.0,3
518649,949.62,32
518650,325.44,16
518652,205.4,44
518653,294.84,42
518654,49.5,3
518655,432.67,10
518656,141.6,8
518658,139.95000000000002,7
518659,18.240000000000002,1
518661,206.29999999999998,20
518663,391.9,103
518665,353.88,13
518666,15.0,1
518667,15.0,1
518670,30.599999999999998,1
518671,118.14,8
518672,183.33,26
518673,16483.0,89
518674,590.0,1
518675,122.4,1
518679,396.28999999999996,35
518681,596.26,93
518683,651.46,48
518684,314.56,20
518685,334.56,8
518686,179.97,12
518687,385.03000000000003,28
518688,136.35000000000002,7
518708,189.6,14
518714,147.11,6
518729,360.66,16
518730,575.88,50
518732,202.0,14
518733,66.0,2
518734,282.3,15
518735,3814.1600000000003,2
518737,2063.88,3
518740,135.42000000000002,7
518748,341.37,29
518749,985.1,23
518751,447.26,33
518752,873.35,27
518753,157.70000000000002,9
518754,122.7,6
518755,280.55,11
518756,295.0,1
518757,786.76,14
518759,294.01,44
518762,437.68,14
518764,556.5,12
518765,59.849999999999994,3
518766,616.0,14
518767,305.55,16
518768,187.9,8
518769,218.89,55
518771,182.19,45
518776,301.65000000000003,10
518777,800.0,1
518779,141.0,29
518783,330.29,39
518786,114.44,19
518787,964.12,41
518788,62.7,4
518789,847.04,50
518790,301.39,20
518791,515.03,34
518792,2403.84,38
518793,91.4,4
518794,228.96000000000004,3
518795,325.35,18
518796,308.52,13
518797,15.0,1
518798,328.18,15
518847,1190.67,56
518848,303.12,17
518850,168.17000000000002,23
518851,156.39,32
518852,147.35,28
518857,292.87,68
518858,15.9,1
518863,342.75,15
518864,13.919999999999998,1
518865,655.8000000000001,13
518866,424.6,22
518867,19.799999999999997,1
518868,236.54999999999998,3
518871,36.9,2
518875,111.86999999999999,15
518880,350.6,19
518881,540.54,56
518894,114.0,18
518895,263.6,11
518896,806.4,21
518897,53.25000000000001,2
518898,107.3,13
518900,2480.48,21
518901,255.74,16
518902,597.51,63
518907,117.16,20
518910,406.41,75
518919,24.049999999999997,5
518942,150.0,1
518944,328.05,19
518945,427.24,23
518946,120.6,7
518947,107.8,6
518948,933.45,57
518949,17.0,1
518950,2083.42,77
518951,107.1,5
518959,737.6,17
518960,102.0,1
518963,493.36,22
518967,326.4,1
518970,66.0,1
518972,271.2,1
518975,6.6,1
518977,70.13,15
518980,338.65,21
518982,295.0,1
518983,217.77,17
518985,446.75,51
518989,150.95,8
519000,9.9,1
519001,222.77,22
519004,117.09,14
519005,419.9,126
519006,154.5,19
519007,125.94,15
519008,215.25,25
519009,329.89,23
519010,113.81,21
519011,314.6,20
519012,24.9,2
519013,379.53000000000003,23
519014,151.64,7
519025,176.84,11
519028,267.0,13
519029,472.68,35
519030,166.78,8
519037,567.65,30
519057,412.3,17
519087,188.49,5
519098,293.76,1
519115,167.28,22
519120,13.5,3
519121,289.51,27
519122,401.96,57
519124,1497.6,2
519125,346.15,23
519135,309.84000000000003,12
519164,280.13,16
519165,754.7900000000001,20
519166,405.58000000000004,18
519167,118.44999999999999,6
519169,40.0,1
519170,183.48,15
519171,115.4,5
519172,1053.74,28
519173,189.85,43
519175,361.29,12
519176,233.4,17
519177,1735.39,99
519178,6.8,1
519179,122.45,24
519181,165.02,12
519182,136.97,14
519184,1191.93,17
519186,75.60000000000001,4
519188,129.56,11
519192,904.7199999999999,45
519194,623.33,73
519197,158.85000000000002,5
519198,345.65,32
519199,126.25,8
519200,192.8,10
519201,1536.0,5
519202,101.6,34
519203,254.85,18
519204,147.55,8
519205,155.8,19
519207,95.0,1
519208,1650.0,4
519209,305.28000000000003,1
519210,385.31,11
519211,69.94999999999999,4
519212,117.83000000000001,6
519213,175.64,21
519214,524.45,18
519215,390.38,14
519216,628.8000000000001,31
519217,967.94,31
519218,227.51,48
519219,44.10000000000001,3
519222,680.0,4
519223,495.0,2
519224,135.4,13
519226,7.95,1
519227,481.87,36
519228,283.8,10
519229,746.99,16
519230,142.0,7
519231,136.1,40
519232,299.7,18
519233,101.6,11
519234,585.86,47
519235,105.3,1
519236,385.44,8
519237,611.39,48
519238,108.60000000000001,5
519239,424.44,40
519240,17.85,1
519241,477.23,70
519242,990.48,8
519243,471.15000000000003,15
519244,174.23999999999998,2
519245,290.86,27
519247,387.6,24
519248,290.7,7
519251,1124.8,43
519252,233.89,46
519253,324.86,17
519254,309.9,5
519255,139.58,15
519256,14.11,6
519257,483.56,25
519258,388.46000000000004,9
519260,227.72,39
519261,257.57,12
519262,406.71999999999997,24
519263,509.2,24
519264,120.66,7
519266,311.52,5
519267,1019.9999999999999,1
519268,533.0,16
519275,429.5,3
519276,296.65,18
519279,202.7,10
519338,366.73,24
519339,144.53,4
519341,1341.49,52
519342,280.0,1
519343,1858.91,125
519344,226.86,16
519357,188.4,12
519369,240.0,6
519371,160.33,41
519372,332.2,13
519380,353.3,15
519381,315.6,10
519382,291.15999999999997,16
519384,161.9,32
519385,368.98,15
519391,305.21999999999997,20
519392,310.5,20
519393,182.58,11
519394,165.48000000000002,10
519395,320.76,45
519396,694.34,32
519398,466.32000000000005,8
519399,259.94,27
519401,918.29,66
519402,456.15000000000003,6
519403,338.18,20
519404,5897.68,68
519405,419.42,5
519406,215.92,9
519407,792.48,35
519408,413.3,10
519409,515.65,37
519410,305.2,12
519411,376.34,29
519419,176.0,7
519428,750.96,4
519434,500.40000000000003,6
519458,145.48,2
519460,92.6,5
519462,3434.61,49
519464,336.92,17
519465,271.8,16
519468,2777.12,12
519469,210.8,13
519470,1789.6,8
519471,154.05,3
519474,252.0,1
519475,612.54,31
519476,310.15,18
519477,802.13,26
519483,304.47,20
519484,189.16,35
519485,217.91,63
519486,761.4300000000001,8
519488,1383.53,24
519489,3.75,1
519490,309.49,19
519494,213.89000000000001,19
519497,276.75,12
519498,29.979999999999997,3
519499,47.1,4
519500,104.65,18
519501,509.95,21
519502,387.0,7
519507,319.66,17
519508,187.51999999999998,13
519509,1056.74,49
519512,170.56,6
519513,30.0,2
519514,12513.68,52
519515,493.56000000000006,9
519516,736.05,7
519517,883.4200000000001,32
519518,152.62,10
519519,46.849999999999994,3
519520,101.75,24
519529,306.6,22
519533,266.40000000000003,1
519539,147.9,2
519550,455.36,17
519557,330.02,19
519558,383.71999999999997,39
519559,296.36,10
519564,1634.64,45
519568,611.7,2
519569,135.14,28
519570,452.6,32
519571,326.4,1
519572,35.400000000000006,1
519573,420.5,19
519574,27.6,2
519575,464.02000000000004,16
519576,939.4399999999999,33
519577,158.93,27
519578,251.04000000000002,24
519580,307.06,19
519582,80.7,4
519583,46.75,3
519584,159.5,11
519585,250.0,16
519586,864.9100000000001,51
519587,399.18,16
519589,5.1,1
519590,533.36,19
519591,162.41,24
519592,613.3299999999999,34
519593,18.0,1
519594,366.9,28
519595,393.25,14
519596,467.16,19
519599,244.75,16
519600,338.94,67
519601,349.65000000000003,9
519602,473.22,14
519604,486.9,12
519605,63.5,1
519606,1666.92,32
519607,1058.56,140
519609,347.4,73
519610,1448.57,145
519611,393.41,32
519612,432.96,62
519613,659.03,41
519614,434.19,22
519615,652.8,14
519616,109.44,1
519617,436.08000000000004,17
519618,559.88,22
519620,450.0,4
519621,186.3,9
519622,790.98,37
519627,158.78,10
519640,6785.24,31
519647,308.5,4
519656,671.25,24
519657,307.46,10
519658,282.97,43
519659,176.3,7
519660,299.41,18
519666,316.6,21
519669,76.5,4
519673,697.1999999999999,13
519674,422.44,3
519676,111.11,6
519678,149.76,10
519680,196.38,20
519681,20.85,4
519682,730.53,50
519684,52.05,3
519686,92.0,39
519687,984.22,48
519688,165.3,26
519689,157.79999999999998,14
519690,54.8,3
519691,217.05,51
519692,585.25,31
519693,423.15999999999997,21
519694,712.98,31
519695,43.68,2
519696,224.6,16
519697,70.80000000000001,3
519698,314.65,11
519699,15.8,1
519700,120.05000000000001,21
519706,314.4,7
519707,56.0,4
519708,282.70000000000005,19
519709,550.8,3
519710,612.0,1
519711,148.95,30
519712,156.85999999999999,22
519713,867.0,2
519714,2047.28,75
519715,301.6,13
519716,367.15999999999997,20
519717,549.0,3
519718,387.36,29
519720,8.899999999999999,2
519721,131.19,31
519722,1838.32,32
519723,160.77,13
519724,345.0,17
519725,321.59999999999997,8
519726,193.65,12
519727,269.16999999999996,20
519728,318.36,22
519729,273.85,23
519730,292.21,123
519731,284.02,19
519732,98.55000000000001,24
519733,385.7,22
519734,300.87,20
519735,152.4,8
519739,259.3,11
519740,210.6,3
519741,331.62,18
519759,303.15,18
519765,489.16,54
519766,40.8,1
519783,223.85999999999999,34
519784,333.20000000000005,4
519785,833.48,50
519786,119.11999999999999,10
519787,126.05000000000001,8
519788,245.0,6
519789,303.0,10
519790,310.2,5
519791,111.00000000000001,6
519792,1043.15,62
519793,1851.02,11
519794,361.86,14
519800,3101.89,13
519804,143.48,19
519805,132.6,9
519806,177.45,19
519808,192.0,1
519810,180.0,2
519811,722.8199999999999,28
519812,495.0,2
519813,244.79999999999998,1
519814,286.38,16
519815,301.53,15
519816,711.18,41
519817,2560.4,110
519818,664.84,4
519819,62.35,21
519820,648.64,18
519821,467.47,25
519822,359.38,44
519823,137.8,8
519824,136.32,7
519825,219.0,4
519826,235.95,3
519827,112.57000000000001,29
519828,155.95,3
519829,609.83,32
519830,17.85,1
519831,243.2,15
519832,217.64999999999998,31
519833,88.80000000000001,1
519834,522.0,23
519836,8.5,1
519864,175.62,34
519865,128.6,7
519867,127.5,38
519871,340.48,15
519875,113.08,8
519876,307.7,19
519877,908.8,52
519878,548.56,12
519879,111.41,19
519880,137.45,5
519881,895.4,45
519882,280.16,63
519883,312.75,14
519884,70.19999999999999,3
519885,321.65000000000003,19
519886,88.35,13
519887,1032.29,32
519888,424.89,32
519889,111.67999999999999,13
519890,369.86,64
519891,436.23,25
519892,545.41,10
519894,208.51,16
519895,315.71000000000004,17
519896,315.41,15
519897,9.9,1
519898,321.71,18
519899,148.42000000000002,11
519900,214.1,10
519901,252.74,16
519902,1165.14,9
519903,170.0,1
519904,590.65,17
519905,1117.74,64
519906,19.5,1
519907,292.09,45
519908,671.63,50
519909,544.39,50
519910,1193.1200000000001,56
519911,46.8,2
519912,166.0,9
519913,1650.24,7
519914,405.4,19
519915,66.4,4
519916,441.40000000000003,22
519917,398.35,65
519918,380.13,25
519919,382.81,18
519920,359.22,8
519921,45.599999999999994,1
519922,15.6,1
519923,209.4,11
519924,93.4,3
519925,472.93,16
519926,126.4,15
519927,303.76,18
519928,660.0,4
519929,393.5,37
519930,325.4,17
519931,283.25,40
519932,245.21,57
519933,519.27,64
519934,174.46,52
519935,35.25,5
519936,721.7099999999999,33
519937,495.56,12
519938,584.0,32
519939,760.1,33
519941,7.56,1
519943,494.37,19
519944,192.05,10
519945,17.0,1
519946,570.92,35
519947,148.27,11
519948,42.4,2
519971,150.0,5
519978,398.26,18
519993,682.07,18
519994,56.449999999999996,4
520004,284.4,2
520018,536.41,54
520019,330.79,16
520020,123.5,8
520021,1720.24,22
520023,303.31,15
520027,377.12,35
520037,128.35,16
520039,379.93,19
520040,409.25,20
520041,2484.16,134
520042,160.6,4
520043,149.91,34
520044,384.85,24
520046,257.04,39
520047,180.33,34
520050,379.05,47
520052,303.78000000000003,18
520054,334.0,22
520055,431.58,9
520056,67.08,2
520058,616.64,12
520059,176.8,74
520062,577.17,50
520063,2815.29,29
520064,219.23999999999998,11
520065,195.57999999999998,5
520066,568.5,4
520069,449.4,13
520071,657.1,20
520072,371.16,11
520073,552.78,36
520074,578.8199999999999,9
520075,436.32,13
520076,866.8,47
520077,704.0,2
520078,139.8,1
520079,320.0,1
520080,151.31,10
520081,241.3,13
520082,2023.64,18
520084,405.15,25
520085,341.39000000000004,13
520091,300.01,17
520092,694.6,9
520093,51.0,1
520098,303.25,14
520121,401.2,17
520132,316.76,24
520142,204.15,12
520165,403.2,1
520166,565.07,61
520168,495.68,23
520169,695.55,45
520170,161.28,10
520171,1387.1999999999998,3
520172,304.8,10
520173,2982.82,12
520174,93.73,8
520175,191.51999999999998,7
520176,676.5799999999999,28
520178,347.53999999999996,24
520179,690.32,61
520181,294.0,13
520182,576.43,16
520183,394.92,5
520184,469.5,4
520185,183.3,7
520186,190.59,38
520187,336.62,10
520188,84.51,23
520189,310.86,12
520190,324.86,19
520191,186.0,8
520192,658.62,28
520194,633.25,10
520195,14.0,3
520196,295.25,26
520197,365.08,10
520198,302.90000000000003,18
520200,81.12,1
520203,15.0,3
520204,458.2,2
520206,25.200000000000003,1
520207,226.68,30
520210,130.39999999999998,9
520211,111.53,24
520212,268.69,57
520213,618.85,62
520214,3963.76,82
520215,276.43,19
520216,32.7,2
520217,319.22,18
520218,378.58,21
520220,289.63,10
520221,569.19,43
520222,1311.9,43
520223,17.700000000000003,1
520225,289.71,18
520226,126.00000000000001,6
520228,1038.26,16
520230,302.56,6
520231,137.7,3
520246,751.55,42
520291,484.34999999999997,36
520312,1092.72,20
520316,102.0,1
520317,389.64,14
520318,123.72,28
520319,192.5,8
520320,311.96000000000004,9
520322,414.32,23
520323,17.700000000000003,1
520324,312.79,15
520327,166.73,20
520334,616.59,58
520336,1231.21,27
520337,908.16,57
520339,460.45,15
520340,389.72,30
520342,408.0,1
520343,362.88,1
520344,903.1600000000001,69
520345,95.7,2
520346,420.96000000000004,5
520347,420.3,23
520349,458.66999999999996,21
520350,486.31,9
520351,380.09999999999997,22
520352,176.94000000000003,9
520353,221.95,12
520354,167.4,5
520356,7.95,1
520357,135.3,7
520359,439.78,17
520361,226.57999999999998,63
520362,228.23,34
520364,207.37,21
520367,158.28,9
520370,354.24,2
520372,190.5,11
520376,110.65,15
520377,394.25,16
520378,15.0,1
520380,428.09,19
520381,270.48,15
520382,15.0,1
520383,375.55,9
520384,303.7,14
520387,215.89999999999998,6
520388,510.06,5
520390,482.25,88
520392,750.9,15
520396,192.14999999999998,34
520398,340.63,36
520401,178.98000000000002,32
520404,1702.3,13
520405,773.87,80
520406,3846.98,44
520407,201.5,14
520410,586.19,52
520416,308.04,16
520419,312.5,21
520420,25.200000000000003,1
520421,196.5,3
520423,19.799999999999997,1
520424,326.58,21
520425,222.95000000000002,10
520426,354.85,19
520427,288.61,5
520428,1051.88,11
520484,868.14,48
520485,10.0,1
520493,75.60000000000001,1
520494,699.8,18
520495,118.75,15
520496,675.46,37
520497,350.75,9
520502,404.66,62
520503,1300.0,4
520504,2901.0,4
520505,448.2,28
520506,426.93,25
520507,321.43999999999994,12
520508,784.5200000000001,21
520509,123.08,18
520510,225.35,14
520511,1573.5,18
520512,483.49,28
520513,210.47000000000003,12
520514,227.58,10
520515,359.39,19
520516,485.15,43
520517,805.88,8
520518,50.400000000000006,3
520519,146.6,5
520520,180.92,10
520521,46.45,8
520522,532.5,33
520523,4.2,1
520524,57.55,5
520525,358.49,29
520526,498.90000000000003,16
520527,129.85,7
520528,364.3,21
520529,25.0,1
520530,164.78,20
520532,239.94,23
520534,233.21,15
520535,459.08000000000004,17
520536,527.4399999999999,22
520537,329.69,24
520538,305.2,11
520539,957.98,78
520540,249.9,12
520554,434.45,15
520555,611.02,32
520558,326.4,1
520559,120.9,6
520560,17.700000000000003,1
520561,671.38,43
520564,146.65,21
520565,177.61,11
520566,284.5,14
520567,135.79,26
520568,1022.6600000000001,20
520569,254.4,32
520570,385.83,76
520572,385.3,10
520575,60.599999999999994,2
520577,14.850000000000001,1
520582,327.53000000000003,17
520584,494.88,37
520585,303.0,4
520600,204.82,13
520601,306.9,15
520602,357.11,21
520612,310.6,19
520614,138.7,9
520626,238.47,27
520654,453.06,31
520663,2561.2799999999997,14
520664,135.39,7
520665,531.08,49
520666,381.77,21
520669,450.15999999999997,28
520671,231.42000000000002,5
520672,214.78,34
520673,132.34,34
520674,67.5,20
520675,657.6800000000001,22
520676,309.02000000000004,12
520677,261.82,6
520678,268.86,34
520679,332.4,15
520680,1868.56,123
520682,184.23000000000002,9
520683,11.7,2
520686,14.98,1
520693,301.53000000000003,13
520694,382.14,15
520695,118.00000000000001,3
520696,303.66,18
520697,881.34,56
520698,665.27,38
520699,175.5,9
520700,349.96,80
520701,261.65000000000003,27
520702,171.62,11
520703,359.65999999999997,22
520704,311.40000000000003,13
520705,307.95,24
520706,167.16,12
520707,1963.53,41
520708,279.3,12
520709,190.0,16
520710,304.95,20
520711,165.0,1
520712,310.2,15
520713,1121.22,29
520714,519.2,33
520715,455.32,33
520716,19.95,1
520717,941.8,17
520718,263.14,12
520719,119.00999999999999,29
520720,138.38,28
520721,423.2,13
520722,196.33999999999997,6
520723,71.6,4
520724,199.9,55
520726,219.18,13
520727,361.84,40
520728,577.64,11
520729,104.16,21
520730,609.24,11
520731,27.69,4
520732,171.15,5
520733,581.01,30
520734,36.480000000000004,4
520736,2837.8799999999997,3
520737,298.8,13
520738,386.74,22
520740,241.2,3
520742,20.16,2
520744,823.8,37
520745,301.77,18
520746,837.07,52
520750,1868.56,1
520754,1334.78,42
520815,132.31,44
520819,592.43,23
520820,31.200000000000003,1
520821,147.09,22
520822,80.4,2
520823,102.0,1
520825,289.6,77
520826,434.12,22
520847,330.07,63
520848,360.8,22
520849,301.65,18
520850,307.18,6
520854,25.2,1
520855,78.47,17
520856,248.13,20
520857,282.05,41
520858,139.23,10
520859,148.6,21
520860,794.08,27
