Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
14198,4,13,1527.58,4,4,3,11,Champions
14199,218,6,916.4999999999999,2,3,3,8,Loyal Customers
14200,617,1,379.2,1,1,2,4,Lost
14201,60,12,1134.14,3,4,3,10,Champions
14202,381,3,847.76,1,2,2,5,Needs Attention
14203,397,1,339.34,1,1,1,3,Lost
14204,2,4,1062.96,4,3,3,10,Champions
14205,11,12,1908.38,4,4,3,11,Champions
14206,239,5,1145.21,2,3,3,8,Loyal Customers
14207,688,1,157.8,1,1,1,3,Lost
14208,95,2,567.05,2,2,2,6,Needs Attention
14209,11,19,4937.37,4,4,4,12,Champions
14210,91,21,5814.320000000001,3,4,4,11,Champions
14211,53,26,4301.69,3,4,4,11,Champions
14212,90,2,2190.14,3,2,3,8,Loyal Customers
14214,31,7,1000.23,3,3,3,9,Loyal Customers
14215,12,10,3404.53,4,4,4,12,Champions
14216,3,6,2142.39,4,3,3,10,Champions
14217,2,33,3206.87,4,4,4,12,Champions
14218,43,1,169.48000000000002,3,1,1,5,Recent but Low Value
14219,4,3,633.83,4,2,2,8,Loyal Customers
14220,247,4,1515.0,2,3,3,8,Loyal Customers
14221,42,19,6506.59,3,4,4,11,Champions
14222,177,1,683.17,2,1,2,5,Needs Attention
14223,92,4,975.23,3,3,3,9,Loyal Customers
14224,110,9,1897.9,2,4,3,9,Loyal Customers
14225,435,5,2015.12,1,3,3,7,At Risk (Was Valuable)
14226,29,9,2967.78,3,4,4,11,Champions
14227,26,22,6327.31,3,4,4,11,Champions
14228,438,3,745.5,1,2,2,5,Needs Attention
14229,52,11,2468.99,3,4,4,11,Champions
14230,436,3,979.8000000000001,1,2,3,6,Needs Attention
14231,179,6,1131.97,2,3,3,8,Loyal Customers
14232,32,8,2043.93,3,3,3,9,Loyal Customers
14233,44,10,2766.96,3,4,4,11,Champions
14234,22,4,775.46,4,3,2,9,Loyal Customers
14235,10,10,4666.99,4,4,4,12,Champions
14236,81,7,1732.74,3,3,3,9,Loyal Customers
14237,373,3,627.04,2,2,2,6,Needs Attention
14238,326,3,434.23,2,2,2,6,Needs Attention
14239,43,24,4203.72,3,4,4,11,Champions
14240,30,3,1247.49,3,2,3,8,Loyal Customers
14241,184,2,333.70000000000005,2,2,1,5,Needs Attention
14242,235,2,280.55,2,2,1,5,Needs Attention
14243,9,23,7365.36,4,4,4,12,Champions
14244,659,2,354.82,1,2,2,5,Needs Attention
14245,176,5,1677.48,2,3,3,8,Loyal Customers
14246,111,3,1474.06,2,2,3,7,Needs Attention
14247,278,6,769.71,2,3,2,7,At Risk (Was Valuable)
14248,318,3,1032.95,2,2,3,7,Needs Attention
14249,411,12,5625.461,1,4,4,9,Loyal Customers
14250,7,3,1904.05,4,2,3,9,Loyal Customers
14251,2,5,2879.7000000000003,4,3,4,11,Champions
14252,381,1,350.99,1,1,2,4,Lost
14253,493,2,363.40000000000003,1,2,2,5,Needs Attention
14254,433,1,601.03,1,1,2,4,Lost
14256,254,9,2397.34,2,4,4,10,Champions
14257,51,10,5942.0,3,4,4,11,Champions
14258,9,32,31027.35,4,4,4,12,Champions
14259,142,1,120.0,2,1,1,4,Lost
14260,471,3,824.28,1,2,2,5,Needs Attention
14261,51,2,1163.45,3,2,3,8,Loyal Customers
14262,8,8,2618.23,4,3,4,11,Champions
14263,423,1,322.93,1,1,1,3,Lost
14264,155,8,1461.3600000000001,2,3,3,8,Loyal Customers
14265,109,4,1373.35,2,3,3,8,Loyal Customers
14266,428,1,40.56,1,1,1,3,Lost
14267,151,9,1259.19,2,4,3,9,Loyal Customers
14268,471,1,354.85,1,1,2,4,Lost
14269,435,2,261.68,1,2,1,4,Lost
14270,332,1,492.65000000000003,2,1,2,5,Needs Attention
14271,226,2,219.13,2,2,1,5,Needs Attention
14272,74,4,920.81,3,3,3,9,Loyal Customers
14273,51,4,559.97,3,3,2,8,Loyal Customers
14274,686,1,256.6,1,1,1,3,Lost
14275,396,6,1189.3799999999999,1,3,3,7,At Risk (Was Valuable)
14276,88,13,1929.32,3,4,3,10,Champions
14277,15,14,4324.47,4,4,4,12,Champions
14278,410,1,205.83,1,1,1,3,Lost
14279,521,2,191.86,1,2,1,4,Lost
14280,197,1,134.04,2,1,1,4,Lost
14281,408,1,245.15,1,1,1,3,Lost
14282,3,26,7844.66,4,4,4,12,Champions
14283,463,4,628.4399999999999,1,3,2,6,At Risk (Was Valuable)
14284,31,4,1282.85,3,3,3,9,Loyal Customers
14285,21,9,3158.64,4,4,4,12,Champions
14286,24,12,8396.7,4,4,4,12,Champions
14287,8,4,151.23000000000002,4,3,1,8,Loyal Customers
14288,212,2,413.85,2,2,2,6,Needs Attention
14289,9,6,911.26,4,3,3,10,Champions
14290,11,14,4208.93,4,4,4,12,Champions
14291,2,25,7844.4,4,4,4,12,Champions
14292,8,27,8887.9,4,4,4,12,Champions
14293,3,10,3174.33,4,4,4,12,Champions
14294,407,1,375.34,1,1,2,4,Lost
14295,40,8,2316.06,3,3,4,10,Champions
14296,414,3,448.45,1,2,2,5,Needs Attention
14297,18,6,1284.06,4,3,3,10,Champions
14298,3,84,90489.31,4,4,4,12,Champions
14299,8,41,12827.77,4,4,4,12,Champions
14300,19,1,43.2,4,1,1,6,Recent but Low Value
14301,108,7,1956.23,2,3,3,8,Loyal Customers
14302,431,3,742.9000000000001,1,2,2,5,Needs Attention
14303,407,2,277.94,1,2,1,4,Lost
14304,223,5,1523.81,2,3,3,8,Loyal Customers
14305,71,5,1803.76,3,3,3,9,Loyal Customers
14306,51,7,3141.5,3,3,4,10,Champions
14307,89,11,5063.08,3,4,4,11,Champions
14309,8,12,3747.96,4,4,4,12,Champions
14310,433,1,492.1,1,1,2,4,Lost
14311,225,3,435.90000000000003,2,2,2,6,Needs Attention
14312,47,11,3090.29,3,4,4,11,Champions
14314,107,3,221.9,2,2,1,5,Needs Attention
14315,21,10,3168.72,4,4,4,12,Champions
14316,422,6,1355.34,1,3,3,7,At Risk (Was Valuable)
14317,65,1,508.58000000000004,3,1,2,6,Recent but Low Value
14318,460,1,158.02,1,1,1,3,Lost
14319,424,2,476.95000000000005,1,2,2,5,Needs Attention
14320,207,7,1204.1200000000001,2,3,3,8,Loyal Customers
14321,11,8,2198.58,4,3,3,10,Champions
14322,427,6,384.3,1,3,2,6,At Risk (Was Valuable)
14323,115,4,574.26,2,3,2,7,At Risk (Was Valuable)
14324,410,2,701.61,1,2,2,5,Needs Attention
14325,570,1,245.48000000000002,1,1,1,3,Lost
14326,235,4,923.98,2,3,3,8,Loyal Customers
14327,163,6,1894.93,2,3,3,8,Loyal Customers
14329,9,28,9735.52,4,4,4,12,Champions
14330,624,1,200.63,1,1,1,3,Lost
14331,124,2,462.65999999999997,2,2,2,6,Needs Attention
14332,23,5,1943.51,4,3,3,10,Champions
14333,64,2,351.45,3,2,2,7,Recent but Low Value
14334,17,14,4292.98,4,4,4,12,Champions
14335,16,2,468.26,4,2,2,8,Loyal Customers
14336,17,4,1614.91,4,3,3,10,Champions
14338,158,5,894.1,2,3,3,8,Loyal Customers
14339,235,5,600.66,2,3,2,7,At Risk (Was Valuable)
14340,219,1,134.7,2,1,1,4,Lost
14341,45,20,4443.47,3,4,4,11,Champions
14342,21,9,842.74,4,4,2,10,Champions
14343,421,4,1088.91,1,3,3,7,At Risk (Was Valuable)
14344,127,20,3333.7000000000003,2,4,4,10,Champions
14345,39,1,108.97999999999999,3,1,1,5,Recent but Low Value
14346,121,5,2315.75,2,3,4,9,Loyal Customers
14347,737,1,82.6,1,1,1,3,Lost
14348,260,1,409.57,2,1,2,5,Needs Attention
14349,10,1,133.5,4,1,1,6,Recent but Low Value
14350,271,4,947.8,2,3,3,8,Loyal Customers
14351,165,1,51.0,2,1,1,4,Lost
14352,157,4,1078.96,2,3,3,8,Loyal Customers
14353,215,3,376.5,2,2,2,6,Needs Attention
14354,6,2,163.62,4,2,1,7,Recent but Low Value
14355,366,3,1014.45,2,2,3,7,Needs Attention
14356,60,4,666.9399999999999,3,3,2,8,Loyal Customers
14357,43,1,225.77,3,1,1,5,Recent but Low Value
14358,389,3,384.29999999999995,1,2,2,5,Needs Attention
14359,19,6,882.58,4,3,3,10,Champions
14360,32,4,2128.23,3,3,3,9,Loyal Customers
14361,579,1,214.70999999999998,1,1,1,3,Lost
14362,22,1,161.2,4,1,1,6,Recent but Low Value
14363,402,2,227.47000000000003,1,2,1,4,Lost
14364,109,8,3717.35,2,3,4,9,Loyal Customers
14365,395,2,634.68,1,2,2,5,Needs Attention
14366,525,1,136.0,1,1,1,3,Lost
14367,8,19,9167.82,4,4,4,12,Champions
14368,320,1,155.0,2,1,1,4,Lost
14369,642,2,469.13,1,2,2,5,Needs Attention
14370,451,9,1092.13,1,4,3,8,Loyal Customers
14371,295,1,100.5,2,1,1,4,Lost
14372,443,3,830.1800000000001,1,2,2,5,Needs Attention
14373,358,1,76.55,2,1,1,4,Lost
14374,541,1,108.0,1,1,1,3,Lost
14375,185,3,1132.99,2,2,3,7,Needs Attention
14376,683,1,215.46,1,1,1,3,Lost
14377,191,2,617.05,2,2,2,6,Needs Attention
14378,622,1,131.25,1,1,1,3,Lost
14379,44,4,1268.91,3,3,3,9,Loyal Customers
14381,52,2,631.34,3,2,2,7,Recent but Low Value
14382,26,3,1240.85,3,2,3,8,Loyal Customers
14383,38,3,1247.69,3,2,3,8,Loyal Customers
14384,501,1,58.5,1,1,1,3,Lost
14385,9,3,202.11,4,2,1,7,Recent but Low Value
14386,297,1,142.4,2,1,1,4,Lost
14387,33,3,1770.56,3,2,3,8,Loyal Customers
14388,9,20,6589.3,4,4,4,12,Champions
14389,9,11,1821.07,4,4,3,11,Champions
14390,10,18,6323.33,4,4,4,12,Champions
14391,577,1,135.6,1,1,1,3,Lost
14392,432,1,266.4,1,1,1,3,Lost
14393,218,1,67.95,2,1,1,4,Lost
14394,565,1,93.8,1,1,1,3,Lost
14395,2,24,8160.81,4,4,4,12,Champions
14396,65,7,2121.93,3,3,3,9,Loyal Customers
14397,1,23,2556.68,4,4,4,12,Champions
14398,401,2,707.79,1,2,2,5,Needs Attention
14399,394,9,2098.16,1,4,3,8,Loyal Customers
14400,141,5,1703.0,2,3,3,8,Loyal Customers
14401,4,25,6703.4,4,4,4,12,Champions
14402,652,1,285.6,1,1,1,3,Lost
14403,130,9,1822.76,2,4,3,9,Loyal Customers
14404,34,15,2800.11,3,4,4,11,Champions
14405,387,1,195.0,1,1,1,3,Lost
14406,119,1,156.75,2,1,1,4,Lost
14407,107,9,2111.08,2,4,3,9,Loyal Customers
14408,11,11,4109.77,4,4,4,12,Champions
14409,71,10,3453.69,3,4,4,11,Champions
14410,16,17,2122.37,4,4,3,11,Champions
14411,311,1,1063.0,2,1,3,6,Needs Attention
14412,35,4,1417.49,3,3,3,9,Loyal Customers
14413,362,4,770.37,2,3,2,7,At Risk (Was Valuable)
14414,92,9,2387.48,3,4,4,11,Champions
14415,1,32,11915.13,4,4,4,12,Champions
14416,22,2,490.22,4,2,2,8,Loyal Customers
14417,388,1,604.2,1,1,2,4,Lost
14418,4,3,1937.25,4,2,3,9,Loyal Customers
14419,11,7,1260.91,4,3,3,10,Champions
14420,85,7,1627.72,3,3,3,9,Loyal Customers
14421,57,7,2456.62,3,3,4,10,Champions
14422,1,21,10200.92,4,4,4,12,Champions
14423,218,4,914.9599999999999,2,3,3,8,Loyal Customers
14424,18,1,322.08,4,1,1,6,Recent but Low Value
14425,427,5,635.89,1,3,2,6,At Risk (Was Valuable)
14426,19,27,11103.97,4,4,4,12,Champions
14427,50,4,1263.52,3,3,3,9,Loyal Customers
14428,7,7,1230.14,4,3,3,10,Champions
14429,404,1,516.28,1,1,2,4,Lost
14430,512,5,956.4000000000001,1,3,3,7,At Risk (Was Valuable)
14431,299,5,2541.6,2,3,4,9,Loyal Customers
14432,10,6,2255.51,4,3,4,11,Champions
14433,466,1,289.6,1,1,1,3,Lost
14434,22,6,1372.8,4,3,3,10,Champions
14435,502,1,90.42,1,1,1,3,Lost
14436,99,2,271.70000000000005,2,2,1,5,Needs Attention
14437,143,7,829.94,2,3,2,7,At Risk (Was Valuable)
14438,306,1,131.9,2,1,1,4,Lost
14439,320,5,9443.04,2,3,4,9,Loyal Customers
14440,8,15,6526.83,4,4,4,12,Champions
14441,1,19,4361.59,4,4,4,12,Champions
14442,2,12,5272.02,4,4,4,12,Champions
14443,54,8,2351.58,3,3,4,10,Champions
14444,456,1,132.04,1,1,1,3,Lost
14445,456,1,221.65,1,1,1,3,Lost
14446,1,5,1241.31,4,3,3,10,Champions
14447,19,6,1711.73,4,3,3,10,Champions
14448,9,2,375.35,4,2,2,8,Loyal Customers
14449,19,8,2482.8,4,3,4,11,Champions
14450,181,7,1128.44,2,3,3,8,Loyal Customers
14451,60,18,3265.59,3,4,4,11,Champions
14452,11,4,665.59,4,3,2,9,Loyal Customers
14453,190,1,119.93,2,1,1,4,Lost
14454,376,6,970.7,2,3,3,8,Loyal Customers
14455,432,5,594.86,1,3,2,6,At Risk (Was Valuable)
14456,5,14,3047.63,4,4,4,12,Champions
14457,311,1,113.64,2,1,1,4,Lost
14458,381,1,237.42,1,1,1,3,Lost
14459,155,3,5339.1410000000005,2,2,4,8,Loyal Customers
14460,110,12,919.6,2,4,3,9,Loyal Customers
14461,148,14,6697.6,2,4,4,10,Champions
14462,64,16,2231.89,3,4,3,10,Champions
14463,98,4,786.5699999999999,2,3,2,7,At Risk (Was Valuable)
14464,568,2,111.0,1,2,1,4,Lost
14465,247,11,3946.03,2,4,4,10,Champions
14466,29,13,4646.9,3,4,4,11,Champions
14467,18,12,2220.9900000000002,4,4,3,11,Champions
14468,734,1,204.24,1,1,1,3,Lost
14469,416,4,2112.21,1,3,3,7,At Risk (Was Valuable)
14470,12,3,712.04,4,2,2,8,Loyal Customers
14471,591,2,400.95,1,2,2,5,Needs Attention
14472,104,9,2228.22,2,4,3,9,Loyal Customers
14473,74,2,234.34000000000003,3,2,1,6,Recent but Low Value
14474,43,3,1268.1299999999999,3,2,3,8,Loyal Customers
14475,72,7,1025.1200000000001,3,3,3,9,Loyal Customers
14476,257,1,215.7,2,1,1,4,Lost
14477,20,10,1960.61,4,4,3,11,Champions
14478,382,4,1276.66,1,3,3,7,At Risk (Was Valuable)
14479,254,4,1299.11,2,3,3,8,Loyal Customers
14480,11,5,1295.27,4,3,3,10,Champions
14481,165,6,1935.32,2,3,3,8,Loyal Customers
14482,18,14,4192.25,4,4,4,12,Champions
14483,150,3,249.2,2,2,1,5,Needs Attention
14484,50,4,1070.98,3,3,3,9,Loyal Customers
14485,39,1,165.75,3,1,1,5,Recent but Low Value
14486,512,2,175.5,1,2,1,4,Lost
14487,27,8,1428.11,3,3,3,9,Loyal Customers
14488,51,2,1047.43,3,2,3,8,Loyal Customers
14489,207,4,1574.93,2,3,3,8,Loyal Customers
14490,406,2,1273.47,1,2,3,6,Needs Attention
14491,175,2,468.13,2,2,2,6,Needs Attention
14492,430,10,1574.3600000000001,1,4,3,8,Loyal Customers
14493,7,14,5036.05,4,4,4,12,Champions
14494,26,3,401.46,3,2,2,7,Recent but Low Value
14495,51,4,166.3,3,3,1,7,Recent but Low Value
14496,312,10,2645.88,2,4,4,10,Champions
14497,301,3,679.16,2,2,2,6,Needs Attention
14498,43,10,3911.27,3,4,4,11,Champions
14499,26,10,2120.62,3,4,3,10,Champions
14500,88,3,356.85,3,2,2,7,Recent but Low Value
14501,64,3,190.31,3,2,1,6,Recent but Low Value
14502,20,14,2351.02,4,4,4,12,Champions
14503,3,6,3543.26,4,3,4,11,Champions
14504,47,4,673.26,3,3,2,8,Loyal Customers
14505,17,27,11718.8,4,4,4,12,Champions
14506,17,7,3290.67,4,3,4,11,Champions
14507,24,14,3172.4900000000002,4,4,4,12,Champions
14508,22,6,856.09,4,3,2,9,Loyal Customers
14509,534,1,110.95,1,1,1,3,Lost
14510,376,4,991.98,2,3,3,8,Loyal Customers
14511,11,6,1267.4099999999999,4,3,3,10,Champions
14512,188,7,1223.47,2,3,3,8,Loyal Customers
14513,101,7,770.9100000000001,2,3,2,7,At Risk (Was Valuable)
14514,61,10,4594.7300000000005,3,4,4,11,Champions
14515,18,15,3718.9,4,4,4,12,Champions
14516,516,1,163.92,1,1,1,3,Lost
14517,33,2,330.45,3,2,1,6,Recent but Low Value
14518,64,1,174.37,3,1,1,5,Recent but Low Value
14519,684,2,206.09,1,2,1,4,Lost
14520,2,2,270.6,4,2,1,7,Recent but Low Value
14521,477,2,167.65,1,2,1,4,Lost
14522,24,8,1758.6200000000001,4,3,3,10,Champions
14523,108,1,241.09,2,1,1,4,Lost
14524,32,13,2933.71,3,4,4,11,Champions
14525,9,21,8129.8099999999995,4,4,4,12,Champions
14526,389,1,262.4,1,1,1,3,Lost
14527,3,190,25774.54,4,4,4,12,Champions
14528,37,1,364.21999999999997,3,1,2,6,Recent but Low Value
14529,60,3,620.04,3,2,2,7,Recent but Low Value
14530,26,19,6077.15,3,4,4,11,Champions
14531,480,1,376.34,1,1,2,4,Lost
14532,236,12,3846.4300000000003,2,4,4,10,Champions
14533,25,15,3185.12,3,4,4,11,Champions
14534,3,38,5786.42,4,4,4,12,Champions
14535,59,11,5872.63,3,4,4,11,Champions
14536,260,1,171.8,2,1,1,4,Lost
14537,58,3,635.45,3,2,2,7,Recent but Low Value
14538,65,5,1370.8400000000001,3,3,3,9,Loyal Customers
14539,16,2,537.48,4,2,2,8,Loyal Customers
14540,10,12,3785.44,4,4,4,12,Champions
14541,59,14,2499.68,3,4,4,11,Champions
14542,186,1,103.25,2,1,1,4,Lost
14543,4,50,12194.01,4,4,4,12,Champions
14544,24,3,2982.43,4,2,4,10,Champions
14545,674,1,349.25,1,1,2,4,Lost
14546,4,20,5001.03,4,4,4,12,Champions
14547,4,9,3986.7400000000002,4,4,4,12,Champions
14548,151,9,2627.49,2,4,4,10,Champions
14549,311,4,916.5500000000001,2,3,3,8,Loyal Customers
14550,11,4,1353.31,4,3,3,10,Champions
14551,18,9,858.59,4,4,2,10,Champions
14552,152,3,511.28000000000003,2,2,2,6,Needs Attention
14553,19,10,1816.04,4,4,3,11,Champions
14554,10,4,2381.04,4,3,4,11,Champions
14555,57,7,2306.48,3,3,4,10,Champions
14556,596,3,835.34,1,2,2,5,Needs Attention
14558,653,5,614.1,1,3,2,6,At Risk (Was Valuable)
14559,390,1,75.6,1,1,1,3,Lost
14560,7,46,6050.44,4,4,4,12,Champions
14561,76,3,1080.76,3,2,3,8,Loyal Customers
14562,4,30,6363.85,4,4,4,12,Champions
14563,510,2,679.44,1,2,2,5,Needs Attention
14564,427,5,2519.32,1,3,4,8,Loyal Customers
14565,96,7,3833.87,2,3,4,9,Loyal Customers
14566,111,4,4092.0,2,3,4,9,Loyal Customers
14567,35,3,1524.46,3,2,3,8,Loyal Customers
14568,424,2,909.5,1,2,3,6,Needs Attention
14569,1,4,598.98,4,3,2,9,Loyal Customers
14570,281,3,613.75,2,2,2,6,Needs Attention
14571,425,1,161.65,1,1,1,3,Lost
14572,3,15,5573.28,4,4,4,12,Champions
14573,180,17,2571.72,2,4,4,10,Champions
14574,733,1,143.70000000000002,1,1,1,3,Lost
14575,488,1,460.71,1,1,2,4,Lost
14576,372,1,70.80000000000001,2,1,1,4,Lost
14577,13,7,1374.25,4,3,3,10,Champions
14578,3,1,168.63,4,1,1,6,Recent but Low Value
14579,432,1,105.56,1,1,1,3,Lost
14580,518,1,14.850000000000001,1,1,1,3,Lost
14581,17,2,433.8,4,2,2,8,Loyal Customers
14582,41,1,114.11,3,1,1,5,Recent but Low Value
14583,6,8,1781.03,4,3,3,10,Champions
14584,169,9,1734.91,2,4,3,9,Loyal Customers
14585,50,5,1143.27,3,3,3,9,Loyal Customers
14586,227,3,134.16,2,2,1,5,Needs Attention
14587,19,10,1598.24,4,4,3,11,Champions
14588,578,1,135.39,1,1,1,3,Lost
14589,372,1,79.5,2,1,1,4,Lost
14590,425,28,2884.29,1,4,4,9,Loyal Customers
14591,15,4,1447.14,4,3,3,10,Champions
14592,35,3,570.46,3,2,2,7,Recent but Low Value
14593,22,18,3615.17,4,4,4,12,Champions
14594,7,2,634.83,4,2,2,8,Loyal Customers
14595,20,8,2164.45,4,3,3,10,Champions
14596,627,1,229.47,1,1,1,3,Lost
14597,11,6,2201.54,4,3,3,10,Champions
14598,44,3,221.97,3,2,1,6,Recent but Low Value
14599,390,2,474.54,1,2,2,5,Needs Attention
14600,306,2,865.1700000000001,2,2,2,6,Needs Attention
14601,11,1,213.96,4,1,1,6,Recent but Low Value
14602,656,1,205.35999999999999,1,1,1,3,Lost
14603,275,1,660.0,2,1,2,5,Needs Attention
14604,633,1,143.85999999999999,1,1,1,3,Lost
14605,374,4,937.16,2,3,3,8,Loyal Customers
14606,1,259,30094.38,4,4,4,12,Champions
14607,16,27,18745.56,4,4,4,12,Champions
14608,4,12,3273.44,4,4,4,12,Champions
14609,72,11,1366.2,3,4,3,10,Champions
14610,396,2,24.35,1,2,1,4,Lost
14611,439,3,599.38,1,2,2,5,Needs Attention
14612,415,1,877.7,1,1,3,5,Needs Attention
14613,680,1,76.32000000000001,1,1,1,3,Lost
14614,386,1,295.13,1,1,1,3,Lost
14615,394,6,934.26,1,3,3,7,At Risk (Was Valuable)
14616,243,5,527.78,2,3,2,7,At Risk (Was Valuable)
14617,403,2,190.47000000000003,1,2,1,4,Lost
14618,9,9,1295.67,4,4,3,11,Champions
14619,239,3,1276.31,2,2,3,7,Needs Attention
14620,204,3,393.28000000000003,2,2,2,6,Needs Attention
14621,1,16,2878.27,4,4,4,12,Champions
14622,185,1,320.58000000000004,2,1,1,4,Lost
14623,32,12,2030.83,3,4,3,10,Champions
14624,57,6,814.07,3,3,2,8,Loyal Customers
14625,185,18,4391.53,2,4,4,10,Champions
14626,9,15,5374.77,4,4,4,12,Champions
14627,312,3,406.40000000000003,2,2,2,6,Needs Attention
14628,91,5,1998.0,3,3,3,9,Loyal Customers
14629,4,3,939.21,4,2,3,9,Loyal Customers
14630,484,1,338.65,1,1,1,3,Lost
14631,51,7,2023.17,3,3,3,9,Loyal Customers
14632,263,1,114.56,2,1,1,4,Lost
14633,266,1,344.90000000000003,2,1,2,5,Needs Attention
14634,438,7,1971.82,1,3,3,7,At Risk (Was Valuable)
14635,454,1,215.22,1,1,1,3,Lost
14636,36,2,609.85,3,2,2,7,Recent but Low Value
14637,677,1,106.67999999999999,1,1,1,3,Lost
14638,51,1,443.6,3,1,2,6,Recent but Low Value
14639,52,11,4946.81,3,4,4,11,Champions
14640,16,16,3464.03,4,4,4,12,Champions
14641,22,1,110.46,4,1,1,6,Recent but Low Value
14642,59,1,96.12,3,1,1,5,Recent but Low Value
14643,170,6,1654.69,2,3,3,8,Loyal Customers
14644,9,12,2077.47,4,4,3,11,Champions
14645,157,4,840.24,2,3,2,7,At Risk (Was Valuable)
14646,2,164,523342.07,4,4,4,12,Champions
14647,201,2,519.97,2,2,2,6,Needs Attention
14648,404,19,4458.21,1,4,4,9,Loyal Customers
14649,5,11,3754.16,4,4,4,12,Champions
14650,589,1,62.5,1,1,1,3,Lost
14651,67,9,2034.1200000000001,3,4,3,10,Champions
14652,77,1,114.18,3,1,1,5,Recent but Low Value
14653,1,12,3614.54,4,4,4,12,Champions
14654,738,1,246.86,1,1,1,3,Lost
14655,4,12,3829.23,4,4,4,12,Champions
14656,169,5,814.65,2,3,2,7,At Risk (Was Valuable)
14657,18,7,1450.92,4,3,3,10,Champions
14658,5,2,247.15,4,2,1,7,Recent but Low Value
14659,9,12,2456.53,4,4,4,12,Champions
14660,87,2,285.74,3,2,1,6,Recent but Low Value
14661,27,1,107.95,3,1,1,5,Recent but Low Value
14662,29,7,1416.33,3,3,3,9,Loyal Customers
14663,430,2,490.6,1,2,2,5,Needs Attention
14664,20,2,637.89,4,2,2,8,Loyal Customers
14665,61,9,2172.33,3,4,3,10,Champions
14666,24,1,195.25,4,1,1,6,Recent but Low Value
14667,11,61,21720.59,4,4,4,12,Champions
14668,445,1,111.63,1,1,1,3,Lost
14669,242,7,3243.93,2,3,4,9,Loyal Customers
14670,280,3,602.0,2,2,2,6,Needs Attention
14671,549,2,1127.45,1,2,3,6,Needs Attention
14672,235,4,1113.14,2,3,3,8,Loyal Customers
14673,3,7,3410.81,4,3,4,11,Champions
14674,509,1,173.66,1,1,1,3,Lost
14675,16,2,1066.9,4,2,3,9,Loyal Customers
14676,31,16,8285.49,3,4,4,11,Champions
14677,593,1,184.91,1,1,1,3,Lost
14678,571,2,386.44,1,2,2,5,Needs Attention
14679,372,5,1270.3999999999999,2,3,3,8,Loyal Customers
14680,25,87,54801.34,3,4,4,11,Champions
14681,71,6,875.1500000000001,3,3,2,8,Loyal Customers
14682,188,6,1514.81,2,3,3,8,Loyal Customers
14683,588,1,146.56,1,1,1,3,Lost
14684,26,6,1468.55,3,3,3,9,Loyal Customers
14685,576,13,4324.31,1,4,4,9,Loyal Customers
14686,414,6,877.88,1,3,3,7,At Risk (Was Valuable)
14687,107,3,1402.06,2,2,3,7,Needs Attention
14688,8,34,7190.08,4,4,4,12,Champions
14689,209,1,112.8,2,1,1,4,Lost
14690,44,5,781.24,3,3,2,8,Loyal Customers
14691,31,5,2114.33,3,3,3,9,Loyal Customers
14692,137,13,1735.59,2,4,3,9,Loyal Customers
14693,265,8,1139.86,2,3,3,8,Loyal Customers
14694,617,1,244.31,1,1,1,3,Lost
14695,519,4,1552.57,1,3,3,7,At Risk (Was Valuable)
14696,4,10,2758.67,4,4,4,12,Champions
14697,218,2,188.60999999999999,2,2,1,5,Needs Attention
14698,2,5,1250.76,4,3,3,10,Champions
14699,214,4,702.6,2,3,2,7,At Risk (Was Valuable)
14700,32,5,3116.26,3,3,4,10,Champions
14701,11,18,4498.94,4,4,4,12,Champions
14702,1,32,6695.72,4,4,4,12,Champions
14703,15,1,318.17,4,1,1,6,Recent but Low Value
14704,11,11,1813.57,4,4,3,11,Champions
14705,199,1,179.0,2,1,1,4,Lost
14706,619,1,390.69,1,1,2,4,Lost
14707,436,2,139.2,1,2,1,4,Lost
14708,3,6,2182.58,4,3,3,10,Champions
14709,15,27,8866.48,4,4,4,12,Champions
14710,14,13,1922.59,4,4,3,11,Champions
14711,10,12,2838.2,4,4,4,12,Champions
14712,29,4,1328.0700000000002,3,3,3,9,Loyal Customers
14713,9,25,5372.47,4,4,4,12,Champions
14714,24,7,896.4,4,3,3,10,Champions
14715,25,8,1840.45,3,3,3,9,Loyal Customers
14716,43,3,565.45,3,2,2,7,Recent but Low Value
14717,733,2,72.8,1,2,1,4,Lost
14718,410,1,226.42,1,1,1,3,Lost
14719,2,6,1592.18,4,3,3,10,Champions
14720,6,3,663.81,4,2,2,8,Loyal Customers
14721,379,1,115.77,1,1,1,3,Lost
14722,147,3,513.37,2,2,2,6,Needs Attention
14723,10,11,2093.06,4,4,3,11,Champions
14724,590,1,345.25,1,1,2,4,Lost
14725,25,5,1264.84,3,3,3,9,Loyal Customers
14726,655,1,124.75,1,1,1,3,Lost
14727,274,4,291.13,2,3,1,6,At Risk (Was Valuable)
14728,413,1,190.58,1,1,1,3,Lost
14729,374,3,907.38,2,2,3,7,Needs Attention
14730,1,8,2005.06,4,3,3,10,Champions
14731,47,3,380.02,3,2,2,7,Recent but Low Value
14732,8,24,5447.52,4,4,4,12,Champions
14733,9,18,16050.6,4,4,4,12,Champions
14734,416,5,1045.47,1,3,3,7,At Risk (Was Valuable)
14735,4,59,11909.710000000001,4,4,4,12,Champions
14736,485,2,401.08,1,2,2,5,Needs Attention
14737,4,4,3554.17,4,3,4,11,Champions
14738,39,12,1763.64,3,4,3,10,Champions
14739,2,28,12269.57,4,4,4,12,Champions
